stock_id,name,market,capital,shares,par,source,asof,note
7878,藥祇,emerging,561365800,56136580,10,tpex-mopsfin-R,2026-09-03,ok
7879,益材科技,emerging,400000000,40000000,10,tpex-mopsfin-R,2026-09-03,ok
7880,聖凰,emerging,265000000,26500000,10,tpex-mopsfin-R,2026-09-03,ok
7881,科明,emerging,270000000,27000000,10,tpex-mopsfin-R,2026-09-03,ok
7882,倍利創投,emerging,2052822290,205282229,10,tpex-mopsfin-R,2026-09-03,ok
7883,饗賓,emerging,609760000,60976000,10,tpex-mopsfin-R,2026-09-03,ok
7885,宏羚,emerging,292000000,29200000,10,tpex-mopsfin-R,2026-09-03,ok
7886,科建,emerging,249780000,24978000,10,tpex-mopsfin-R,2026-09-03,ok
7887,宇川精材,emerging,817200000,81720000,10,tpex-mopsfin-R,2026-09-03,ok
7888,麗寶新藥,emerging,752350000,75235000,10,tpex-mopsfin-R,2026-09-03,ok
7889,騰勢,emerging,207812710,20781271,10,tpex-mopsfin-R,2026-09-03,ok
7890,明曜科技,emerging,208000000,0,,tpex-mopsfin-R,2026-09-03,no-shares
7891,博研醫藥,emerging,194300000,19430000,10,tpex-mopsfin-R,2026-09-03,ok
7892,元鈦科,emerging,468980000,46898000,10,tpex-mopsfin-R,2026-09-03,ok
7893,睿信,emerging,407994000,40799400,10,tpex-mopsfin-R,2026-09-03,ok
7894,瀚軒,emerging,240000000,24000000,10,tpex-mopsfin-R,2026-09-03,ok
7895,元進莊,emerging,387900000,38790000,10,tpex-mopsfin-R,2026-09-03,ok
7896,喬越,emerging,279002070,27900207,10,tpex-mopsfin-R,2026-09-03,ok
7897,禾迅綠電,emerging,1336169240,133616924,10,tpex-mopsfin-R,2026-09-03,ok
7898,乾瞻,emerging,300387180,30038718,10,tpex-mopsfin-R,2026-09-03,ok
7899,景美,emerging,229035000,22903500,10,tpex-mopsfin-R,2026-09-03,ok
7901,大大寬頻,emerging,600000000,60000000,10,tpex-mopsfin-R,2026-09-03,ok
7902,宇越生醫*,emerging,200605000,200605000,1,tpex-mopsfin-R,2026-09-03,ok
7904,任開數位,emerging,150000000,15000000,10,tpex-mopsfin-R,2026-09-03,ok
7907,錸恩帕斯,emerging,393929700,39392970,10,tpex-mopsfin-R,2026-09-03,ok
7909,鈺祥,emerging,705926500,70592650,10,tpex-mopsfin-R,2026-09-03,ok
7911,阿波羅電力,emerging,400000000,40000000,10,tpex-mopsfin-R,2026-09-03,ok
7912,新聿科,emerging,221900000,22190000,10,tpex-mopsfin-R,2026-09-03,ok
7913,通寶半導體,emerging,451387000,45138700,10,tpex-mopsfin-R,2026-09-03,ok
7914,碩明綠能,emerging,528480620,52848062,10,tpex-mopsfin-R,2026-09-03,ok
7915,廌家,emerging,401000000,40100000,10,tpex-mopsfin-R,2026-09-03,ok
7917,源傑科技,emerging,669026590,66902659,10,tpex-mopsfin-R,2026-09-03,ok
7918,創鉅材料,emerging,431000000,43100000,10,tpex-mopsfin-R,2026-09-03,ok
7919,禾蒼,emerging,127000000,12700000,10,tpex-mopsfin-R,2026-09-03,ok
7920,瀚陽*,emerging,1187974836,593987418,,tpex-mopsfin-R,2026-09-03,mismatch:2.000
7921,台普威,emerging,408070000,40807000,10,tpex-mopsfin-R,2026-09-03,ok
7922,源點*,emerging,934760324,66174991,,tpex-mopsfin-R,2026-09-03,mismatch:14.126
7924,TLC-KY,emerging,1335606870,133560687,10,tpex-mopsfin-R,2026-09-03,ok
7925,健生,emerging,656000000,65600000,10,tpex-mopsfin-R,2026-09-03,ok
7926,中華立鼎,emerging,150018000,15001800,10,tpex-mopsfin-R,2026-09-03,ok
7927,連距電機,emerging,447000000,44700000,10,tpex-mopsfin-R,2026-09-03,ok
7928,合聖科技*,emerging,635291764,41529500,,tpex-mopsfin-R,2026-09-03,mismatch:15.297
7929,碩通,emerging,215000000,21500000,10,tpex-mopsfin-R,2026-09-03,ok
7930,威世波,emerging,337545000,33754500,10,tpex-mopsfin-R,2026-09-03,ok
7931,續升綠能,emerging,246405500,24640550,10,tpex-mopsfin-R,2026-09-03,ok
7932,昱鐳應材,emerging,500000000,50000000,10,tpex-mopsfin-R,2026-09-03,ok
7933,威旭,emerging,235632060,23563206,10,tpex-mopsfin-R,2026-09-03,ok
7935,安富,emerging,369998000,36999800,10,tpex-mopsfin-R,2026-09-03,ok
7936,寰聖,emerging,360380000,36038000,10,tpex-mopsfin-R,2026-09-03,ok
7939,技宸,emerging,195800000,19580000,10,tpex-mopsfin-R,2026-09-03,ok
7942,東佑達,emerging,317684150,31768415,10,tpex-mopsfin-R,2026-09-03,ok
7943,鴻璟科技,emerging,306508370,30650837,10,tpex-mopsfin-R,2026-09-03,ok
7944,睿禾金碳,emerging,307631260,30763126,10,tpex-mopsfin-R,2026-09-03,ok
7945,廣盛科技,emerging,115433750,11543375,10,tpex-mopsfin-R,2026-09-03,ok
8011,台通,twse,1659218910,165921891,10,twse-opendata-L,2026-09-03,ok
8016,矽創,twse,1201368760,120136876,10,twse-opendata-L,2026-09-03,ok
8021,尖點,twse,1450424670,145042467,10,twse-opendata-L,2026-09-03,ok
8024,佑華,tpex,,45160100,,universe:2026-09-03,2026-09-04,feed-shares
8027,鈦昇,tpex,,112903169,,universe:2026-09-03,2026-09-04,feed-shares
8028,昇陽半導體,twse,1794917290,179491729,10,twse-opendata-L,2026-09-03,ok
8032,光菱,tpex,,51810300,,universe:2026-09-03,2026-09-04,feed-shares
8033,雷虎,twse,1646297750,164629775,10,twse-opendata-L,2026-09-03,ok
8034,榮群,tpex,,56586353,,universe:2026-09-03,2026-09-04,feed-shares
8038,長園科,tpex,,62278190,,universe:2026-09-03,2026-09-04,feed-shares
8039,台虹,twse,2638039940,263803994,10,twse-opendata-L,2026-09-03,ok
8040,九暘,tpex,,96413874,,universe:2026-09-03,2026-09-04,feed-shares
8042,金山電,tpex,,133569173,,universe:2026-09-03,2026-09-04,feed-shares
8043,蜜望實,tpex,,79907170,,universe:2026-09-03,2026-09-04,feed-shares
8044,網家,tpex,,204768065,,universe:2026-09-03,2026-09-04,feed-shares
8045,達運光電,twse,950418150,95041815,10,twse-opendata-L,2026-09-03,ok
8046,南電,twse,6461654870,646165487,10,twse-opendata-L,2026-09-03,ok
8047,星雲,tpex,,41666343,,universe:2026-09-03,2026-09-04,feed-shares
8048,德勝,tpex,,59436924,,universe:2026-09-03,2026-09-04,feed-shares
8049,晶采,tpex,,118279808,,universe:2026-09-03,2026-09-04,feed-shares
8050,廣積,tpex,,205204891,,universe:2026-09-03,2026-09-04,feed-shares
8054,安國,tpex,,108732566,,universe:2026-09-03,2026-09-04,feed-shares
8058,耐特,emerging,688000000,68800000,10,tpex-mopsfin-R,2026-09-03,ok
8059,凱碩,tpex,,194080500,,universe:2026-09-03,2026-09-04,feed-shares
8064,東捷,tpex,,184817836,,universe:2026-09-03,2026-09-04,feed-shares
8066,來思達,tpex,,36642304,,universe:2026-09-03,2026-09-04,feed-shares
8067,志旭,tpex,,20700000,,universe:2026-09-03,2026-09-04,feed-shares
8068,全達,tpex,,80765949,,universe:2026-09-03,2026-09-04,feed-shares
8069,元太,tpex,,1154695380,,universe:2026-09-03,2026-09-04,feed-shares
8070,長華*,twse,725648455,725648455,1,twse-opendata-L,2026-09-03,ok
8071,能率網通,tpex,,60084283,,universe:2026-09-03,2026-09-04,feed-shares
8072,陞泰,twse,800000000,80000000,10,twse-opendata-L,2026-09-03,ok
8074,鉅橡,tpex,,86974466,,universe:2026-09-03,2026-09-04,feed-shares
8076,伍豐,tpex,,292213592,,universe:2026-09-03,2026-09-04,feed-shares
8077,洛碁,tpex,,21945669,,universe:2026-09-03,2026-09-04,feed-shares
8080,泰霖,tpex,,67163821,,universe:2026-09-03,2026-09-04,feed-shares
8081,致新,twse,861720720,86172072,10,twse-opendata-L,2026-09-03,ok
8083,瑞穎,tpex,,35133193,,universe:2026-09-03,2026-09-04,feed-shares
8084,巨虹,tpex,,174754149,,universe:2026-09-03,2026-09-04,feed-shares
8085,福華,tpex,,139983060,,universe:2026-09-03,2026-09-04,feed-shares
8086,宏捷科,tpex,,196516123,,universe:2026-09-03,2026-09-04,feed-shares
8087,麗升能源,tpex,,38646042,,universe:2026-09-03,2026-09-04,feed-shares
8088,品安,tpex,,60921749,,universe:2026-09-03,2026-09-04,feed-shares
8089,康全電訊,tpex,,65998718,,universe:2026-09-03,2026-09-04,feed-shares
8091,翔名,tpex,,56943651,,universe:2026-09-03,2026-09-04,feed-shares
8092,建暐,tpex,,57172325,,universe:2026-09-03,2026-09-04,feed-shares
8093,保銳,tpex,,56567567,,universe:2026-09-03,2026-09-04,feed-shares
8096,擎亞,tpex,,149343066,,universe:2026-09-03,2026-09-04,feed-shares
8097,常珵,tpex,,63802468,,universe:2026-09-03,2026-09-04,feed-shares
8098,慶康科技,emerging,126531310,12653131,10,tpex-mopsfin-R,2026-09-03,ok
8099,大世科,tpex,,100072800,,universe:2026-09-03,2026-09-04,feed-shares
8101,華冠,twse,521662160,52166216,10,twse-opendata-L,2026-09-03,ok
8102,傑霖科技,tpex,,23358350,,universe:2026-09-03,2026-09-04,feed-shares
8103,瀚荃,twse,784366710,78436671,10,twse-opendata-L,2026-09-03,ok
8104,錸寶,twse,1040581920,104058192,10,twse-opendata-L,2026-09-03,ok
8105,凌巨,twse,4415448510,441544851,10,twse-opendata-L,2026-09-03,ok
8107,大億金茂,tpex,,75000000,,universe:2026-09-03,2026-09-04,feed-shares
8109,博大,tpex,,82161236,,universe:2026-09-03,2026-09-04,feed-shares
8110,華東,twse,5177398760,517739876,10,twse-opendata-L,2026-09-03,ok
8111,立碁,tpex,,109102223,,universe:2026-09-03,2026-09-04,feed-shares
8112,至上,twse,5952930580,565293058,,twse-opendata-L,2026-09-03,mismatch:10.531
8114,振樺電,twse,1076409190,76487772,,twse-opendata-L,2026-09-03,mismatch:14.073
8119,公信,emerging,636615990,63661599,10,tpex-mopsfin-R,2026-09-03,ok
8121,越峰,tpex,,212993743,,universe:2026-09-03,2026-09-04,feed-shares
8131,福懋科,twse,4422222230,442222223,10,twse-opendata-L,2026-09-03,ok
8147,正淩,tpex,,42086166,,universe:2026-09-03,2026-09-04,feed-shares
8150,南茂,twse,7045231260,704523126,10,twse-opendata-L,2026-09-03,ok
8155,博智,tpex,,62555193,,universe:2026-09-03,2026-09-04,feed-shares
8162,微矽電子-創,twse,687020000,68702000,10,twse-opendata-L,2026-09-03,ok
8163,達方,twse,2800000010,280000001,10,twse-opendata-L,2026-09-03,ok
8171,天宇,tpex,,112853326,,universe:2026-09-03,2026-09-04,feed-shares
8176,智捷,tpex,,71701000,,universe:2026-09-03,2026-09-04,feed-shares
8182,加高,tpex,,107041215,,universe:2026-09-03,2026-09-04,feed-shares
8183,精星,tpex,,121251068,,universe:2026-09-03,2026-09-04,feed-shares
8201,無敵,twse,623662750,62366275,10,twse-opendata-L,2026-09-03,ok
8210,勤誠,twse,1253191460,125319146,10,twse-opendata-L,2026-09-03,ok
8213,志超,twse,2712424880,271242488,10,twse-opendata-L,2026-09-03,ok
8215,明基材,twse,3206745140,320674514,10,twse-opendata-L,2026-09-03,ok
8222,寶一,twse,685735000,68573500,10,twse-opendata-L,2026-09-03,ok
8227,巨有科技,tpex,,39543000,,universe:2026-09-03,2026-09-04,feed-shares
8234,新漢,tpex,,141226472,,universe:2026-09-03,2026-09-04,feed-shares
8240,華宏,tpex,,100004414,,universe:2026-09-03,2026-09-04,feed-shares
8249,菱光,twse,1378245000,137824500,10,twse-opendata-L,2026-09-03,ok
8255,朋程,tpex,,101961041,,universe:2026-09-03,2026-09-04,feed-shares
8261,富鼎,twse,1188783930,118878393,10,twse-opendata-L,2026-09-03,ok
8271,宇瞻,twse,1296142660,129614266,10,twse-opendata-L,2026-09-03,ok
8272,全景軟體,tpex,,18997755,,universe:2026-09-03,2026-09-04,feed-shares
8277,商丞,tpex,,91628833,,universe:2026-09-03,2026-09-04,feed-shares
8279,生展,tpex,,27100851,,universe:2026-09-03,2026-09-04,feed-shares
8284,三竹,tpex,,47303000,,universe:2026-09-03,2026-09-04,feed-shares
8289,泰藝,tpex,,68333765,,universe:2026-09-03,2026-09-04,feed-shares
8291,尚茂,tpex,,17478450,,universe:2026-09-03,2026-09-04,feed-shares
8298,威睿,emerging,256320150,25632015,10,tpex-mopsfin-R,2026-09-03,ok
8299,群聯,tpex,,221337247,,universe:2026-09-03,2026-09-04,feed-shares
8329,台視,emerging,2805781150,280578115,10,tpex-mopsfin-R,2026-09-03,ok
8341,日友,twse,1300000000,130000000,10,twse-opendata-L,2026-09-03,ok
8342,益張,tpex,,33536692,,universe:2026-09-02,2026-09-03,feed-shares
8345,超秦,emerging,600080000,60008000,10,tpex-mopsfin-R,2026-09-03,ok
8349,恒耀,tpex,,208821391,,universe:2026-09-03,2026-09-04,feed-shares
8349A,恒耀甲特,tpex,,10000000,,universe:2026-09-03,2026-09-04,feed-shares
8354,冠好,tpex,,78532263,,universe:2026-09-03,2026-09-04,feed-shares
8358,金居,tpex,,252588000,,universe:2026-09-03,2026-09-04,feed-shares
8359,錢櫃,emerging,1365000000,136500000,10,tpex-mopsfin-R,2026-09-03,ok
8367,建新國際,twse,921720310,92172031,10,twse-opendata-L,2026-09-03,ok
8374,羅昇,twse,1122504870,112250487,10,twse-opendata-L,2026-09-03,ok
8383,千附,tpex,,113760482,,universe:2026-09-03,2026-09-04,feed-shares
8390,金益鼎,tpex,,96116128,,universe:2026-09-03,2026-09-04,feed-shares
8401,白紗科,tpex,,70669058,,universe:2026-09-03,2026-09-04,feed-shares
8403,盛弘,tpex,,137640343,,universe:2026-09-03,2026-09-04,feed-shares
8404,百和興業-KY,twse,4199338840,419933884,10,twse-opendata-L,2026-09-03,ok
8409,商之器,tpex,,32000000,,universe:2026-09-03,2026-09-04,feed-shares
8410,森田,tpex,,36589200,,universe:2026-09-03,2026-09-04,feed-shares
8411,福貞-KY,twse,2184043190,218404319,10,twse-opendata-L,2026-09-03,ok
8415,大國鋼,tpex,,1031500000,,universe:2026-09-03,2026-09-04,feed-shares
8416,實威,tpex,,28210710,,universe:2026-09-02,2026-09-03,feed-shares
8421,旭源,tpex,,63817140,,universe:2026-09-03,2026-09-04,feed-shares
8422,可寧衛*,twse,1358762544,1358762544,1,twse-opendata-L,2026-09-03,ok
8423,保綠-KY,tpex,,41714030,,universe:2026-09-03,2026-09-04,feed-shares
8424,惠普,tpex,,36054368,,universe:2026-09-03,2026-09-04,feed-shares
8426,紅木-KY,tpex,,50242500,,universe:2026-09-03,2026-09-04,feed-shares
8429,金麗-KY,twse,1857471510,185747151,10,twse-opendata-L,2026-09-03,ok
8431,匯鑽科,tpex,,48778331,,universe:2026-09-03,2026-09-04,feed-shares
8432,東生華,tpex,,38398140,,universe:2026-09-03,2026-09-04,feed-shares
8433,弘帆,tpex,,54506098,,universe:2026-09-03,2026-09-04,feed-shares
8435,鉅邁,tpex,,35200450,,universe:2026-09-03,2026-09-04,feed-shares
8436,大江,tpex,,117728830,,universe:2026-09-03,2026-09-04,feed-shares
8437,大地-KY,tpex,,47014070,,universe:2026-09-03,2026-09-04,feed-shares
8438,昶昕,twse,699430000,69943000,10,twse-opendata-L,2026-09-03,ok
8440,綠電,tpex,,50255299,,universe:2026-09-03,2026-09-04,feed-shares
8442,威宏-KY,twse,701697640,70169764,10,twse-opendata-L,2026-09-03,ok
8443,阿瘦,twse,668000000,66800000,10,twse-opendata-L,2026-09-03,ok
8444,綠河-KY,tpex,,125104845,,universe:2026-09-03,2026-09-04,feed-shares
8446,華研,tpex,,52914405,,universe:2026-09-03,2026-09-04,feed-shares
8450,霹靂,tpex,,51309947,,universe:2026-09-03,2026-09-04,feed-shares
8454,富邦媒,twse,2649752750,264975275,10,twse-opendata-L,2026-09-03,ok
8455,大拓-KY,tpex,,25219056,,universe:2026-09-03,2026-09-04,feed-shares
8458,影一,emerging,358500000,35850000,10,tpex-mopsfin-R,2026-09-03,ok
8462,柏文,twse,803866160,80386616,10,twse-opendata-L,2026-09-03,ok
8463,潤泰材,twse,1500000000,150000000,10,twse-opendata-L,2026-09-03,ok
8464,億豐,twse,2930202000,293020200,10,twse-opendata-L,2026-09-03,ok
8466,美吉吉-KY,twse,794456280,79445628,10,twse-opendata-L,2026-09-03,ok
8467,波力-KY,twse,483735750,48373575,10,twse-opendata-L,2026-09-03,ok
8472,夠麻吉,tpex,,17735800,,universe:2026-09-03,2026-09-04,feed-shares
8473,山林水,twse,1823069220,182306922,10,twse-opendata-L,2026-09-03,ok
8476,台境*,twse,831131790,166226358,5,twse-opendata-L,2026-09-03,ok
8477,創業家,tpex,,84170616,,universe:2026-09-03,2026-09-04,feed-shares
8478,東哥遊艇,twse,939722760,93972276,10,twse-opendata-L,2026-09-03,ok
8481,政伸,twse,666018660,66601866,10,twse-opendata-L,2026-09-03,ok
8482,商億-KY,twse,1074440000,107444000,10,twse-opendata-L,2026-09-03,ok
8487,愛爾達-創,twse,265350000,26535000,10,twse-opendata-L,2026-09-03,ok
8488,吉源-KY,twse,735000000,73500000,10,twse-opendata-L,2026-09-03,ok
8489,三貝德,tpex,,59948960,,universe:2026-09-03,2026-09-04,feed-shares
8499,鼎炫-KY,twse,411655570,41165557,10,twse-opendata-L,2026-09-03,ok
8905,裕國,tpex,,119440000,,universe:2026-09-03,2026-09-04,feed-shares
8906,花王,tpex,,44037370,,universe:2026-09-03,2026-09-04,feed-shares
8908,欣雄,tpex,,324764524,,universe:2026-09-03,2026-09-04,feed-shares
8916,光隆,tpex,,150384146,,universe:2026-09-03,2026-09-04,feed-shares
8917,欣泰,tpex,,162652459,,universe:2026-09-03,2026-09-04,feed-shares
8921,沈氏,tpex,,46592159,,universe:2026-09-03,2026-09-04,feed-shares
8924,大田,tpex,,83800000,,universe:2026-09-03,2026-09-04,feed-shares
8926,台汽電,twse,8302820000,830282000,10,twse-opendata-L,2026-09-03,ok
8927,北基,tpex,,419068367,,universe:2026-09-03,2026-09-04,feed-shares
8928,鉅明,tpex,,50854015,,universe:2026-09-03,2026-09-04,feed-shares
8929,富堡,tpex,,50580862,,universe:2026-09-03,2026-09-04,feed-shares
8930,青鋼,tpex,,81809406,,universe:2026-09-03,2026-09-04,feed-shares
8931,大汽電,tpex,,122254862,,universe:2026-09-03,2026-09-04,feed-shares
8932,智通*,tpex,,426013152,,universe:2026-09-03,2026-09-04,feed-shares
8933,愛地雅,tpex,,326724305,,universe:2026-09-03,2026-09-04,feed-shares
8935,邦泰,tpex,,113495000,,universe:2026-09-03,2026-09-04,feed-shares
8936,國統,tpex,,248078157,,universe:2026-09-03,2026-09-04,feed-shares
8937,合騏*,tpex,,431680272,,universe:2026-09-03,2026-09-04,feed-shares
8938,明安,tpex,,156986490,,universe:2026-09-03,2026-09-04,feed-shares
8940,新天地,twse,674910320,67491032,10,twse-opendata-L,2026-09-03,ok
8941,關中,tpex,,34972071,,universe:2026-09-03,2026-09-04,feed-shares
8942,森鉅,tpex,,198842255,,universe:2026-09-03,2026-09-04,feed-shares
8996,高力,twse,935015370,93501537,10,twse-opendata-L,2026-09-03,ok
8999,台灣積層,emerging,360000000,36000000,10,tpex-mopsfin-R,2026-09-03,ok
9103,美德醫療-DR,twse,827042000,549411240,,twse-opendata-L,2026-09-03,mismatch:1.505
910322,康師傅-DR,twse,916513457,5620600000,,twse-opendata-L,2026-09-03,mismatch:0.163
9105,泰金寶-DR,twse,9383139832,10450002831,,twse-opendata-L,2026-09-03,mismatch:0.898
910861,神州-DR,twse,644726418,1673607386,,twse-opendata-L,2026-09-03,mismatch:0.385
9110,越南控-DR,twse,38168000,907680000,0.01,twse-opendata-L,2026-09-03,mismatch:0.042
911608,明輝-DR,twse,526896000,480000000,,twse-opendata-L,2026-09-03,mismatch:1.098
911622,泰聚亨-DR,twse,3714761903,596748900,,twse-opendata-L,2026-09-03,mismatch:6.225
911868,同方友友-DR,twse,209446542,2094465417,0.1,twse-opendata-L,2026-09-03,ok
912000,晨訊科-DR,twse,1063575000,2362546300,0.1,twse-opendata-L,2026-09-03,mismatch:0.450
9136,巨騰-DR,twse,440764000,1200008445,0.1,twse-opendata-L,2026-09-03,mismatch:0.367
9802,鈺齊-KY,twse,2009916730,200991673,10,twse-opendata-L,2026-09-03,ok
9902,台火,twse,980496000,98049600,10,twse-opendata-L,2026-09-03,ok
9904,寶成,twse,29467872130,2946787213,10,twse-opendata-L,2026-09-03,ok
9905,大華,twse,3050000000,305000000,10,twse-opendata-L,2026-09-03,ok
9906,欣巴巴,twse,903763580,90376358,10,twse-opendata-L,2026-09-03,ok
9907,統一實,twse,15791453420,1579145342,10,twse-opendata-L,2026-09-03,ok
9908,大台北,twse,5163580000,516358000,10,twse-opendata-L,2026-09-03,ok
9910,豐泰,twse,9874828310,987482831,10,twse-opendata-L,2026-09-03,ok
9911,櫻花,twse,2223322870,222332287,10,twse-opendata-L,2026-09-03,ok
9912,偉聯,twse,537925690,53792569,10,twse-opendata-L,2026-09-03,ok
9914,美利達,twse,2989838000,298983800,10,twse-opendata-L,2026-09-03,ok
9917,中保科,twse,4511970930,451197093,10,twse-opendata-L,2026-09-03,ok
9918,欣天然,twse,1805374530,180537453,10,twse-opendata-L,2026-09-03,ok
9919,康那香,twse,1953627500,195362750,10,twse-opendata-L,2026-09-03,ok
9921,巨大,twse,3920653950,392065395,10,twse-opendata-L,2026-09-03,ok
9924,福興,twse,1507617360,150761736,10,twse-opendata-L,2026-09-03,ok
9925,新保,twse,3874896050,387489605,10,twse-opendata-L,2026-09-03,ok
9926,新海,twse,1795040750,179504075,10,twse-opendata-L,2026-09-03,ok
9927,泰銘,twse,1200000000,120000000,10,twse-opendata-L,2026-09-03,ok
9928,中視,twse,707245830,70724583,10,twse-opendata-L,2026-09-03,ok
9929,秋雨,twse,1012800000,101280000,10,twse-opendata-L,2026-09-03,ok
9930,中聯資源,twse,2485403680,248540368,10,twse-opendata-L,2026-09-03,ok
9931,欣高,twse,1203693030,120369303,10,twse-opendata-L,2026-09-03,ok
9933,中鼎,twse,9444370340,944437034,10,twse-opendata-L,2026-09-03,ok
9934,成霖,twse,4110169620,411016962,10,twse-opendata-L,2026-09-03,ok
9935,慶豐富,twse,1778389260,177838926,10,twse-opendata-L,2026-09-03,ok
9937,全國,twse,3090430000,309043000,10,twse-opendata-L,2026-09-03,ok
9938,百和,twse,2979639020,297963902,10,twse-opendata-L,2026-09-03,ok
9939,宏全,twse,2957864750,295786475,10,twse-opendata-L,2026-09-03,ok
9940,信義,twse,7368465000,736846500,10,twse-opendata-L,2026-09-03,ok
9941,裕融,twse,6756363460,575636346,,twse-opendata-L,2026-09-03,mismatch:11.737
9942,茂順,twse,831613200,83161320,10,twse-opendata-L,2026-09-03,ok
9943,好樂迪,twse,1251715100,125171510,10,twse-opendata-L,2026-09-03,ok
9944,新麗,twse,1059081000,105908100,10,twse-opendata-L,2026-09-03,ok
9945,潤泰新,twse,28442250860,2844225086,10,twse-opendata-L,2026-09-03,ok
9946,三發地產,twse,3265541500,326554150,10,twse-opendata-L,2026-09-03,ok
9949,琉園,tpex,,44860763,,universe:2026-09-03,2026-09-04,feed-shares
9950,萬國通,tpex,,167716000,,universe:2026-09-03,2026-09-04,feed-shares
9951,皇田,tpex,,73300000,,universe:2026-09-03,2026-09-04,feed-shares
9955,佳龍,twse,1044246290,104424629,10,twse-opendata-L,2026-09-03,ok
