Date,SecuritiesCompanyCode,CompanyName,CompanyAbbreviation,Registration,SecuritiesIndustryCode,Address,UnifiedBusinessNo.,Chairman,GeneralManager,Spokesman,TitleOfSpokesman,DeputySpokesperson,Telephone,DateOfIncorporation,DateOfListing,ParValueOfCommonStock,Paidin.Capital.NTDollars,PrivateStock.shares,PreferredStock.shares,PreparationOfFinancialReportType,StockTransferAgent,StockTransferAgentTelephone,StockTransferAgentAddress,AccountingFirm,CPA.CharteredPublicAccountant.First,CPA.CharteredPublicAccountant.Second,Symbol,Fax,EmailAddress,WebAddress,IssueShares
1150908,6844,諾貝兒寶貝股份有限公司,諾貝兒,－ ,22,"NO.87, TACHANG 2ND RD.,KAOHSIUNG TAIWAN R.O.C.",16115725,楊宏培,許耀鴻,許耀鴻,總經理,方惠祺,07-7356888,19971008,20240308,新台幣                 10.0000元,374284400,5000000,0,1,台新綜合證券股份有限公司,02-25048125,台北市中山區建國北路一段96號B1,安侯建業聯合會計師事務所,高鈺倫,陳永祥,NORBEL,07-7356777,norbel@norbelbaby.com.tw,https://www.norbelbaby.com.tw,37428440
1150908,6846,綠茵生技股份有限公司,綠茵,－ ,02,"5F., No. 43, Keya Rd., Daya Dist.,Taichung City 428 , Taiwan (R.O.C.)",54059626,吳嘉峰,徐榜奎,曾秋雪,財會處協理,李俊毅,04-22382867,20120718,20230515,新台幣                 10.0000元,270660390,0,0,1,福邦證券股份有限公司,02-23711658,台北市忠孝西路一段6號6樓,勤業眾信聯合會計師事務所,蔡侑玲,尤志峰,GREENYN,04-22389677,public@greenyn.com.tw,http://greenynbio.com,27066039
1150908,6855,數泓科技股份有限公司,數泓科,－ ,31,"No. 15-1, Beihuan Rd., Tanzi Dist.Taichung City, Taiwan (R.O.C.)",28345862,游祥鎮,李明華,李明華,總經理,陳琪玲,(04)25320382,20060626,20221006,新台幣                 10.0000元,232497160,0,0,2,台新綜合證券(股)公司股務代理部,(02)25048125,臺北市中山區建國北路一段96號B1F,安永聯合會計師事務所,黃宇廷,羅文振,Eclatorq,(04)25320381,eclatorq@eclatorq.com,http://www.eclatorq.com,23249716
1150908,6856,鑫傳國際多媒體科技股份有限公司,鑫傳,－ ,32,"No. 68, Sec. 1, Guoguang Rd., Dali Dist.,Taichung City, Taiwan 412 R.O.C.",16089901,廖紫岑,王盛春,王盛春,總經理,林逸華,04-37050011,19970820,20231027,新台幣                 10.0000元,282000000,0,0,1,中國信託商業銀行代理部,02-66365566,台北市重慶南路一段83號5樓,安侯建業聯合會計師事務所,陳燕慧,張字信,ST media,04-37050022,6856@st-media.com.tw,https://st-media.com.tw,28200000
1150908,6859,伯特光電股份有限公司,伯特光,－ ,26,"No.35, Ln. 87, Sec. 1, Tanfu Rd., Tanzih Dist., Taichung City 42753, Taiwan.Taichung City, Taiwan.",70848654,陳柏輯,陳柏輯,陳永軒,財務長,林雅雯,(04)2535-8876,20031112,20221128,新台幣                 10.0000元,415886000,0,0,1,福邦證券股份有限公司股務代理部,(02)2371-1658,台北市中正區忠孝西路一段6號6樓,勤業眾信聯合會計師事務所,梁盛泰,謝建新,BEST OPT,(04)2535-3470,IR@best88.com.tw,https://www.best-opto.com,41588600
1150908,6865,偉康科技股份有限公司,偉康科技,－ ,36,"4F., No. 161, Sec. 5, Nanjing E. Rd., Songshan Dist.,Taipei City 105409, Taiwan (R.O.C.)",16590299,連泓鈞,陳怡良,黃閔(糸秀),策略長,陳之研,(02)77015899,19980528,20230111,新台幣                 10.0000元,158406450,0,0,2,凱基證券股份有限公司,(02)23892999,台北市中正區重慶南路一段2號5樓,安侯建業聯合會計師事務所,洪士剛,莊鈞維,WebComm,(02)77020899,ir@webcomm.com.tw,https://www.webcomm.com.tw/,15840645
1150908,6870,騰雲科技服務股份有限公司,騰雲,－ ,36,"35F, No. 99, Sec. 1, Xintai 5th Rd., Xizhi Dist.,New Taipei City, Taiwan (R.O.C.)",45900358,梁基文,梁基文,張婷婷,執行副總經理,陳家柔,(02)26973968,20160329,20230914,新台幣                 10.0000元,280505620,0,0,1,福邦證券股份有限公司股務代理部,02-2371-1658,台北市中正區忠孝西路一段6號6樓,安永聯合會計師事務所,馬君廷,林孟賢,Turn Cloud,(02)26973160,press@turn2cloud.com,https://www.turn2cloud.com,28050562
1150908,6872,浩宇生醫股份有限公司,浩宇生醫,－ ,22,"16F., No. 508, Sec. 7, Zhongxiao E. Rd., Nangang Dist.,Taipei City 103, Taiwan(R.O.C.)",24731239,龍震宇,龍震宇,昌廷光,資深協理,陳長興,02-25860560,20150312,20250307,新台幣                 10.0000元,707505110,0,0,1,群益金鼎證券股務代理部,02-27035000,台北市大安區敦化南路二段 97 號 B2,資誠聯合會計師事務所,林冠宏,陳憲正,NaviFUS,02-25376373,info@navifus.com,https://navifus.com/,70750511
1150908,6874,倍力資訊股份有限公司,倍力,－ ,30,"12F., No.16, Sec. 4, Nanjing E. Rd., Songshan Dist.Taipei, Taiwan,R.O.C",70435529,許金隆,許金隆,陳信益,執行副總經理,彭靖翰,(02)2731-6868,19990910,20221214,新台幣                 10.0000元,220000000,0,0,2,富邦綜合證券(股)公司股務代理部,(02)2361-1300,臺北市中正區許昌街17號11樓,安侯建業聯合會計師事務所,張純怡,江家齊,M-POWER,(02)2731-3636,ir@mpinfo.com.tw,https://www.mpinfo.com.tw/,22000000
1150908,6875,國邑藥品科技股份有限公司,國邑*,－ ,22,"11F, No. 508, Sec. 7, Zhongxiao E. Rd., Nangang Dist.,Taipei City 11511, Taiwan (R.O.C.)",70516563,王建治,甘霈,甘霈,總經理,楊淑萍,(02)27827561,20000525,20240326,新台幣                  5.0000元,645914020,0,0,1,凱基證券股份有限公司股務代理部,(02) 23892999,台北市重慶南路一段2號5樓,資誠聯合會計師事務所,楊蕙慈,顏裕芳,PBI,(02)27829013,ir@pharmosa.com.tw,https://www.pharmosa.com.tw,129182804
1150908,6877,鏵友益科技股份有限公司,鏵友益,－ ,31,"No. 88, Beiling 6th Rd., Luzhu Dist.,Kaohsiung City 821011, Taiwan (R.O.C.)",24664196,杜泰源,營運長:曹如德 ; 總經理:朱俊龍,瞿淑婷,財務部經理,朱俊龍,07-6955722,20141002,20230616,新台幣                 10.0000元,471671220,6843419,0,1,元大證券股份有限公司股務代理部,02-25865859,106臺北市大安區敦化南路2段67號地下一樓,安侯建業聯合會計師事務所,許振隆,高鈺倫,HYE,07-6955712,hye-ir@hye.com.tw,https://www.hyetech.com.tw/,47167122
1150908,6881,潤德室內裝修設計工程(股)公司,潤德,－ ,20,"Rm.1 11F, No.308,Sec.2 Bade Road.Taipei, Taiwan, R.O.C.",86306655,盧玉璜,許茲榮,許茲榮,總經理,盧玉璜,02-81619800,19911114,20240521,新台幣                 10.0000元,150000000,0,0,2,第一金證券股務代理部,02-25635711,台北市大安區安和路一段27號6樓,資誠聯合會計師事務所,黃金連,張淑瓊,RTD,02-81619801,RTD@mail.ruentex.com.tw,https://rd.ruentex.com.tw,15000000
1150908,6884,海柏特股份有限公司,海柏特,－ ,30,"7F., No. 82, Sec. 1, Xintai 5th Rd., Xizhi Dist.,New Taipei City 221421, Taiwan (R.O.C.)",50872352,侯知遠,林俊男,林俊男,執行長,陳瑋浩,(02)26960660,20180914,20251217,新台幣                 10.0000元,183900000,0,0,1,福邦證券股份有限公司股務代理部,(02)23711658,台北市中正區忠孝西路一段6號6樓,安侯建業聯合會計師事務所,張純怡,江家齊,HSNC,(02)26960680,ir.hsn@hsnservice.com,https://www.hsnservice.com,18390000
1150908,6894,衛司特科技股份有限公司,衛司特,－ ,35,"12F.-1, No. 186, Dadun 19th St., Xitun Dist.Taichung,Taiwan",12739475,林世民,林世民,林浚丞,經理,洪瓊瑤,04-2328-3939,20010119,20231129,新台幣                 10.0000元,238000000,0,0,1,兆豐證券股份有限公司,02-3393-0898,台北巿中正區忠孝東路二段95號1樓,安永聯合會計師事務所,羅文振,柯雅婷,WRT,04-2328-3535,waste@recotech.com.tw,http://www.recotech.com.tw,23800000
1150908,6895,宏碩系統股份有限公司,宏碩系統,－ ,24,"No.31, Lane 598, Zhongzheng Rd.,Toufen City, Miaoli County 35151, Taiwa",80112843,酈唯誠,陳漢穎,杜玉凌,處長,李義祥,037-685793,20021231,20230822,新台幣                 10.0000元,341000000,0,0,2,兆豐證券股份限公司,02-33930898,台北市中正區忠孝東路二段95號1樓,資誠聯合會計師事務所,葉芳婷,徐惠榆,WPTI,037-689487,IR@wavepower.com.tw,https://www.wavepower.com.tw,34100000
1150908,6899,創為精密材料股份有限公司,創為精密,－ ,26,"No.84, WuXun Street, Anle Dist., Keelung City 2040009, Taiwan, R.O.C.Keelung City 2040009, Taiwan, R.O.C.",70515157,趙書華,林昇耀,&#28201;呈祥,財務部經理,靖心恒,02-2430-2666,20000524,20240408,新台幣                 10.0000元,423984910,0,0,1,凱基證券股份有限公司股務代理部,02-23148800,台北市中正區重慶南路一段2號4樓,資誠聯合會計師事務所,潘慧玲,黃珮娟,AMT,02-2430-3255,amt1@amtouch.com.tw,https://www.amtouch.com.tw,42398491
1150908,6903,巨漢系統科技股份有限公司,巨漢,－ ,31,"8 F., NO. 324, SEC. 1, ZHONGHUA RD., EAST DISTHSINCHU CITY 300002, TAIWAN (R.O.C.)",23473992,廖俊茂,羅瑞鴻,羅瑞鴻,總經理,蔡宗澔,(03)5326677,19891013,20240612,新台幣                 10.0000元,666760000,0,0,2,富邦綜合證券股份有限公司,(02)23611300,台北市中正區許昌街17號11樓,勤業眾信聯合會計師事務所,蔡美貞,陳明煇,JH,(03)5320225,service@jiuhan.com.tw,https://www.jiuhan.com.tw/,66676000
1150908,6904,伯鑫工具股份有限公司,伯鑫,－ ,20,"No. 9-2, Ln. 893, Zhongshan Rd., Shengang Dist.,Taichung City 429, Taiwan (R.O.C.)",55982771,復盛應用科技股份有限公司 代表人：江慶生,吳傳福,吳昌旻,副總經理,黃素月,(04)2562-7786,19840424,20231205,新台幣                 10.0000元,185000000,0,0,1,元大證券股務代理部,(02)2586-5859,臺北市大安區敦化南路2段67號地下一樓,資誠聯合會計師事務所,劉美蘭會計師,王玉娟會計師,PROXENE,(04)2562-8308,sp@proxene.com.tw,https://www.proxene.com.tw/,18500000
1150908,6907,雅特力科技(開曼)股份有限公司,雅特力-KY,KY 開曼群島                                                    ,24,"5F., No.1, Jinshan 8th St., East Dist.Hsinchu City,Taiwan",61215582,王國雍,王國雍,黃源旗,產品處長,劉宥鱗,03-5778788,20160315,20260129,新台幣                 10.0000元,625625000,0,0,1,宏遠證券股份有限公司股務代理部,(02)2326-8818,台北市大安區信義路4段236號3樓,安永聯合會計師事務所,胡慎緁,郭紹彬,ATK-KY,03-5788188,IR@arterytek.com,https://www.arterychip.com/tw/,62562500
1150908,6910,德鴻科技股份有限公司,德鴻,－ ,36,"13F., No. 243, Sec. 2, Chongqing N. Rd., Datong Dist.,Taipei City 103, Taiwan (R.O.C.)",86870646,林宏興,史習聖,曾政行,資深副總經理,林仲芸,(02)6611-0777,19920919,20251211,新台幣                 10.0000元,305210000,0,0,1,中國信託商業銀行代理部,(02)2311-1838,台北市中正區重慶南路一段83號5樓,勤業眾信聯合會計師事務所,黃堯麟,莊文源,Grandsys,(02)6611-8099,ir@grandsys.com,https://www.grandsys.com.tw,30521000
1150908,6913,鴻呈實業股份有限公司,鴻呈,－ ,28,"7F, No.880 Jhong-Jheng Road, Jhong He DistNew Taipei City 23586, Taiwan",89238750,簡忠正,林星宏,林星宏,總經理,邱寶桂,(02)3234-3038,19940813,20241001,新台幣                 10.0000元,438488630,0,0,1,兆豐證券股份有限公司,(02)3393-0898,台北市中正區忠孝東路二段95號1樓,安永聯合會計師事務所,劉榮進,謝勝安,VSO,(02)3234-3056,marketing@vso-corp.com,https://www.vso-corp.com,43848863
1150908,6922,宸曜科技股份有限公司,宸曜,－ ,25,"11F., No. 198, Jian 8th Rd., Zhonghe Dist.,New Taipei City 235042, Taiwan",29169532,高明和,高明和,藍林忠,業務副總,石宇君,(02)2223-6182,20100714,20231109,新台幣                 10.0000元,271553850,0,0,1,宏遠證券股份有限公司股務代理部,(02)2326-8818,台北市信義路4段236號3樓,安侯建業聯合會計師事務所,郭欣頤,寇惠植,Neousys,(02)2223-6183,IR@neousys-tech.com,https://www.neousys-tech.com/,27155385
1150908,6925,意藍資訊股份有限公司,意藍,－ ,36,"12 F., No. 26, Hangzhou N. Rd., Zhongzheng DistTaipei City 100010, Taiwan (R.O.C.)",28477069,陳甫彥,楊立偉,楊立偉,總經理,張建文,2755-1533,20070312,20250528,新台幣                 10.0000元,200003000,0,0,2,凱基證券股份有限公司股務代理部,2389-2999,台北市中正區重慶南路一段二號五樓,勤業眾信聯合會計師事務所,許秀明,邵志明,eLand,2755-7311,contact@eland.com.tw,www.eland.com.tw,20000300
1150908,6929,佑全藥品股份有限公司,佑全,－ ,22,"20th Floor-1, No. 925, Section 4, Taiwan Avenue, Xitun DistrictTaichung,Taiwan",70741647,劉志平,文德蘭,文德蘭,總經理,劉慧君,04-23582999,20000413,20240328,新台幣                 10.0000元,450900000,0,0,2,元大證券股份有限公司股務代理部,02-25865859,臺北市大安區敦化南路2段67號地下一樓,安侯建業聯合會計師事務所,鄒依芸,毛聖崴,We Can,04-23582078,pub6929@yourchance.com.tw,http://www.yourchance.com.tw/,45090000
1150908,6945,圓祥生技股份有限公司,圓祥生技,－ ,22,"11F-2，No508，Sec7，Zhongxao E RdTaipei, Taiwan",54326052,陳志全,何正宏,欒君儀,總經理室特助,游忠哲,02-26532886,20130527,20260605,新台幣                 10.0000元,975311600,0,0,1,台新綜合證券(股)公司股務代理部,02-25048125,台北市中山區建國北路1段96號地下1樓,資誠聯合會計師事務所,王銘義,黃珮娟,APBio,02-26532893,service@apbioinc.com,www.apbioinc.com,97531160
1150908,6953,家碩科技股份有限公司,家碩,－ ,24,"No. 117, Sec. 1, Jiafeng 11th Rd., Zhubei CityHsinchu County , Taiwan",47086838,邱銘乾,詹印豐,劉孟娟,業務部經理,羅儀珊,03-550-6279,20160718,20240513,新台幣                 10.0000元,300146000,0,0,1,元大證券股份有限公司股務代理部,02-2586-5859,臺北市大安區敦化南路2段67號地下一樓,勤業眾信聯合會計師事務所,曾建銘,王攀發,GDE,03-550-6277,IR@gdauto.com.tw,https://www.gdauto.com.tw,30014600
1150908,6961,旅天下聯合國際旅行社(股)公司,旅天下,－ ,16,"6F., No. 10, Sec. 3, Minsheng E. Rd., Zhongshan Dist., Taipei City 104Taipei, Taiwan",24943536,李嘉寅,嚴揆生,許哲郎,副總經理,徐堅銘,(02)7701-0660,20150310,20260122,新台幣                 10.0000元,268340000,0,0,1,福邦證券股份有限公司股務代理部,2383-6888,台北市中正區忠孝西路一段6號6樓,安侯建業聯合會計師事務所,李逢暉,蕭雅文,Uni Travel,(02)2515-9801,uni6961@gounitravel.com,https://www.gounitravel.com,26834000
1150908,6967,汎瑋材料科技股份有限公司,汎瑋材料,－ ,28,"No. 185-2, Gongyequ 38th Rd., Xiehe Vil., Xitun Dist.,Taichung City 407020, Taiwan",86575187,李家旺,李輝祥,李輝祥,總經理,蔡博安,04-23592471,19920303,20240925,新台幣                 10.0000元,249044770,0,0,1,凱基證券股份有限公司股務代理部,(02)2389-2999,台北市中正區重慶南路1段2號5樓,勤業眾信聯合會計師事務所,李麗凰,陳重成,TRANS-SUN,04-23592446,service@trans-sun.com.tw,https://www.trans-sun.com.tw/,24904477
1150908,6968,萬達寵物事業股份有限公司,萬達寵物,－ ,38,"4 F.-3, No. 23, Sec. 1, Chang'an E. Rd., Zhongshan Dist.Taipei City 104403, Taiwan (R.O.C.)",53416750,陳樂維,李俊廣,王湘志,協理,陳威志,(02)2542-8800,20110620,20240814,新台幣                 10.0000元,494473330,4944733,0,1,福邦證券股份有限公司股務代理部,(02)2383-6888,台北市忠孝西路一段６號6樓,資誠聯合會計師事務所,葉翠苗,黃世鈞,WONDERPETS,(02)2542-8882,ir@wonderpet.asia,https://www.wonderpet.asia/,49447333
1150908,6971,惠民實業股份有限公司,惠民實業,－ ,35,"5F., No. 135, Sec. 3, Minsheng E. Rd., Songshan Dist.,Taipei City, Taiwan",97418116,吳萬益,葉正吉/楊仁彰,楊仁彰,總經理,吳庭樂,02-27656655,19970408,20251002,新台幣                 10.0000元,386680000,0,0,1,福邦證券(股)公司股務代理部,02-23711658,100台北市中正區忠孝西路一段6號6樓,安侯建業聯合會計師事務所,韓沂璉,潘俊名,HM Env. Tech,02-87870478,hm_fin_acc@huimin.com.tw,https://www.huimin.com.tw,38668000
1150908,6982,大井泵浦工業股份有限公司,大井泵浦,－ ,05,"No. 83-14, Dapiantou, Sanzhi Dist., New Taipei City 252002, Taiwan (R.O.C.)New Taipei City 252002, Taiwan (R.O.C.)",04481037,黃景豐,黃錦雲,張登溪,財務長,張文晉,2768-0189,19780411,20241218,新台幣                 10.0000元,407523810,0,0,1,中國信託商業銀行股份有限公司,(02)6636-5566,台北市中正區重慶南路一段83號5樓,資誠聯合會計師事務所,陳晉昌,廖福銘,WALRUS PUMP,2768-2255,ir@walrus.com.tw,https://www.walruspump.com,40752381
1150908,6983,華洋精機股份有限公司,華洋精機,－ ,31,"No. 56, Lane 686, Zhongzheng Road, Xinhua DistrictTainan City, Taiwan R.O.C",54063852,邱見泰,蕭賢德,蕭賢德,總經理,賴家溱,(06)2532626,20121009,20260525,新台幣                 10.0000元,180200000,0,0,2,福邦證券股份有限公司,(02)2371-1658,台北市中正區忠孝西路一段6號6樓,資誠聯合會計師事務所,徐惠榆,林永智,HYP,(06)2438417,invest@hua-yang.com.tw,https://www.hua-yang.com.tw,18020000
1150908,6986,和迅生命科學股份有限公司,和迅,－ ,22,"6 F., No. 1490, Chunri Rd.,  Taoyuan Dist.Taoyuan City 33022, Taiwan (R.O.C.)",50924393,黃濟鴻,黃濟鴻,黃濟鴻,董事長,藍御慎,03-3175088,20190612,20260626,新台幣                 10.0000元,521340000,0,0,2,中國信託商業銀行代理部,02 6636-5566,台北市中正區重慶南路一段83號5樓,安侯建業聯合會計師事務所,陳蓓琪,許明芳,HEXUN,03-3175089,ir@hexunbio.com,https://www.hexunbio.com/,52134000
1150908,6996,力領科技股份有限公司,力領科技,－ ,24,"6F-9, No 5, Taiyuan 1st St.,Zhubei City , Hsinchu County, Taiwan",25086406,毛穎文,郭文源,楊尚仁,業務 副處長,彭鈺婷,03-5601180,20091211,20241210,新台幣                 10.0000元,420903330,0,0,2,台新綜合證券股務代理部,02-25048125,台北市中山區建國北路一段96號B1,勤業眾信聯合會計師事務所,張雅芸,蔡美貞,forcelead,03-5601181,ir@forcelead.com.tw,https://www.forcelead.com.tw/zh/index-zh/,42090333
1150908,6997,博弘雲端科技股份有限公司,博弘,－ ,36,"5F.-8, No. 267, Lequn 2nd Rd., Zhongshan Dist.,Taipei City 104 , Taiwan (R.O.C.)",28497918,井琪,陳仲儒,職缺待補,職缺待補,張嘉庭,02-8501-5055,20061013,20241216,新台幣                 10.0000元,221005000,0,0,1,亞東證券股份有限公司股務代理部,02-7753-1699,新北市板橋區新站路16號13樓,勤業眾信聯合會計師事務所,趙永祥,陳彥君,Nextlink,02-8101-2308,IR@nextlink.com.tw,https://www.nextlink.cloud/,22100500
