Date,SecuritiesCompanyCode,CompanyName,CompanyAbbreviation,Registration,SecuritiesIndustryCode,Address,UnifiedBusinessNo.,Chairman,GeneralManager,Spokesman,TitleOfSpokesman,DeputySpokesperson,Telephone,DateOfIncorporation,DateOfListing,ParValueOfCommonStock,Paidin.Capital.NTDollars,PrivateStock.shares,PreferredStock.shares,PreparationOfFinancialReportType,StockTransferAgent,StockTransferAgentTelephone,StockTransferAgentAddress,AccountingFirm,CPA.CharteredPublicAccountant.First,CPA.CharteredPublicAccountant.Second,Symbol,Fax,EmailAddress,WebAddress,IssueShares
1150908,7912,新聿科技股份有限公司,新聿科,－ ,28,"6F.-6,No.51,Sec.4,Zhongyang Rd.,Tucheng Dist.,New Taipei City 23675,Taiwan (R.O.C.)",29143652,&#20931;俊宏,蔡志遠,黃朮美,財務長,王盈均,02-2269-6636,20100323,20260422,新台幣                 10.0000元,221900000,0,0,1,福邦證券股份有限公司股務代理部,02-2371-1658,台北市中正區忠孝西路一段6號6樓,安侯建業聯合會計師事務所,張純怡,江家齊,ZENITHTEK,02-2269-5909,ir@zenithtek.com.tw,www.zenithtek.com.tw,22190000
1150908,7913,通寶半導體設計股份有限公司,通寶半導體,－ ,24,"2F., No. 39, Jihu Rd., Neihu Dist.,Taipei City 114, Taiwan",45023008,沈軾榮,沈軾榮,王錫瑋,營運處長,翁逸婕,02-77557688,20160720,20260515,新台幣                 10.0000元,451387000,0,0,1,凱基證券股份有限公司股務代理部,02-2389-2999,台北市中正區重慶南路一段2號5樓,勤業眾信聯合會計師事務所,陳薔旬,梁盛泰,QBit,02-2742-5770,IR@qbitsemi.com,www.qbitsemi.com,45138700
1150908,7914,碩明綠能股份有限公司,碩明綠能,－ ,35,"No. 2, Aly. 672, Huaping Rd., Anping Dist.,Tainan City 708006, Taiwan (R.O.C.)",85057051,杜鎧兆,林江清,林江清,總經理,朱亭宇,06-2970518,20190905,20260826,新台幣                 10.0000元,528480620,0,0,1,台新綜合證券(股)公司股務代理部,0225048125,台北市中山區建國北路一段96號B1,勤業眾信聯合會計師事務所,王浚宇,邱盟捷,Solming,無傳真,smge@solming.com,https://www.solming.com/,52848062
1150908,7915,廌家科技股份有限公司,廌家,－ ,27,"13 F., No. 1351, Zhongzheng Rd., Taoyuan Dist.Taoyuan City 330051, Taiwan (R.O.C.)",90121440,游素冠,林建州,林建廷,市場部協理,劉勰懿,03-3129008,20220928,20260428,新台幣                 10.0000元,401000000,0,0,2,元大證券股份有限公司股務代理部,02-25863117,台北市大安區敦化南路二段67號地下一樓,安永聯合會計師事務所,鄭清標,羅筱靖,U-LEAM,03-3129006,PR@u-leam.com,www.u-leam.com,40100000
1150908,7917,源傑科技股份有限公司,源傑科技,－ ,27,"3F., No. 6-3, Duxing Rd., East Dist.,Hsinchu City , Taiwan (R.O.C.)",53042084,鄭祝良,蔡高&#23791;,黃瑞堅,資材處長,張家瑋,(03)621-3966,20100514,20260729,新台幣                 10.0000元,669026590,0,0,2,元大證券股份有限公司股務代理部,(02)2586-5859,臺北市大安區敦化南路2段67號地下一樓,勤業眾信聯合會計師事務所,張耿禧,劉力維,Centera,(03)563-0882,ir@centera-photonics.com,https://www.centera-photonics.com/tw,66902659
1150908,7918,創鉅先進材料股份有限公司,創鉅材料,－ ,24,"No. 3, Gongye 3rd Rd., Annan Dist.,Tainan City 70955, Taiwan (R.O.C.)",60772130,鄭憲松,鍾怡歡,鍾怡歡,總經理,蘇朝慶,06-3840199,20250314,20260511,新台幣                 10.0000元,431000000,0,0,1,兆豐證券股份有限公司,02-33930890,台北市中正區忠孝東路2段95號1樓,勤業眾信聯合會計師事務所,楊朝欽,李季珍,XALLOY,06-3840177,IR@xalloy.com.tw,https://www.xalloy.com.tw/,43100000
1150908,7919,禾蒼科技股份有限公司,禾蒼,－ ,26,"12F-5,Sec.1,Xintai 5th Rd.,Xizhi Dist.,New Taipei City 221,Taiwan(ROC)",53430681,周恒德,周恒德,陳詩妮,會計經理,陳菊梅,(02)86981198,20110817,20260514,新台幣                 10.0000元,127000000,0,0,2,兆豐證券股份有限公司股務代理部,(02)3393-0898,台北市中正區忠孝東路二段95號8樓,資誠聯合會計師事務所,王菘澤,楊蕙慈,ALTASEC,(02)86981186,info@altasec.com,https://www.altasec.com,12700000
1150908,7920,瀚陽生物科技股份有限公司,瀚陽*,－ ,22,"5F., No. 88, Ruihu St., Neihu Dist.,Taipei City 114, Taiwan",24467478,林舜孝,林陽生,黃昱敏,財務長,蔡志強,(02)2790-2895,20090929,20260520,新台幣                  2.0000元,1187974836,0,0,2,第一金證券(股)股務代理部,(02)2563-5711,台北市大安區安和路一段27號6樓,安侯建業聯合會計師事務所,郭冠纓,辛郁婷,TTI,(02)2792-7858,ir@2t-pharma.com,https://www.2t-pharma.com,593987418
1150908,7921,台普威能源股份有限公司,台普威,－ ,35,"6F.,NO1,JIHU RD., NEIHU DISTTAIPEI CITY 114066, TAIWAN, ROC",85044789,廖福生,馮浩翔,馮浩翔,總經理,黃致穎,02-2797-1686,20191129,20260527,新台幣                 10.0000元,408070000,0,0,1,元大證券股務代理部,02-2586-5859,台北市大安區敦化南路2段67號 B1,安侯建業聯合會計師事務所,洪士剛會計師,傅泓文會計師,Recharge Power,02-2797-0686,ir.rp@rechargepower.com.tw,https://www.rechargepower.com.tw/,40807000
1150908,7922,源點科技股份有限公司,源點*,－ ,35,"No. 360, Gaofa 2nd Rd., Wudong Li, Guiren Dist.,Tainan City 711010, Taiwan (R.O.C.)",85051710,陶百群,陶百群,洪千茹,公關長,顏&#24419;全,(06)602-0889,20190912,20260522,無面額,934760324,0,0,1,台新綜合證券(股)公司股務代理部,(02)2504-8125,台北市中山區建國北路一段96號B1,資誠&#63895;合會計師事務所,田中玉,徐惠榆,EVOASIS,(06)303-3689,evoasisir@evoasis.com.tw,https://www.evoasis.com.tw/,66174991
1150908,7924,TLC BioSciences Corp.,TLC-KY,KY 開曼群島                                                    ,22,"2F, No, Park Street, NangangTaipei, Taiwan",00718247,洪基隆,葉志鴻,葉志鴻,執行長,曾雲龍,02-2655-7377,20210629,20260626,新台幣                 10.0000元,1335606870,0,0,1,元大證券股份有限公司股務代理部,02-2586-5859,臺北市大安區敦化南路二段67號地下1樓,資誠聯合會計師事務所,顏裕芳,林冠宏,TLC-KY,02-2655-7366,IR@tlcbio.com,https://www.tlcbio.com,133560687
1150908,7925,健生實業股份有限公司,健生,－ ,05,"No.501 Sec.6, Chang-Lu RoadFu-Shin Shiang, Chang-Hwa Hsien Taiwan",58406008,莊勝吉,"執行長 莊淑芬, 總經理 莊勝發",莊勝閔,副總經理,葉惠莉,04-7772121,19650722,20260803,新台幣                 10.0000元,656000000,0,0,1,元大證券股份有限公司股務代理部,02-25863117,台北市大安區敦化南路二段67號B1,勤業眾信聯合會計師事務所,蔣淑菁,吳少君,KEN SEAN,04-7775721,ir@kensean.com.tw,http://www.kensean.com.tw/,65600000
1150908,7926,中華立鼎光電股份有限公司,中華立鼎,－ ,26,"No. 6, Ziqiang 7th Rd., Zhongli Dist.,Taoyuan City 320, Taiwan (R.O.C.)",54921910,涂元光,林嘉堅,林嘉堅,總經理,蔡孟佑,03-4353888,20160728,20260617,新台幣                 10.0000元,150018000,0,0,2,元大證券股份有限公司股務代理部,02-2586-5859,台&#63843;市大安區敦化南路二段67號地下一樓,資誠聯合會計師事務所,劉倩瑜,李典易,CLPT,03-4351223,investor@clpt.com.tw,https://www.clpt.com.tw,15001800
1150908,7927,連距電機股份有限公司,連距電機,－ ,05,"No.190, Qinghua 1st St., Qinghua Village, Xinwu Dist.Taoyuan City, Taiwan(R.O.C)",13008808,陳明文,林瑞仁,呂明峰,副總經理,林建志,(03)4770977,20020111,20260617,新台幣                 10.0000元,447000000,0,0,1,福邦證券股份有限公司股務代理部,(02)2371-1658,台北市中正區忠孝西路一段6號6樓,勤業眾信會計師事務所,陳昭宇,莊業偉,LINKAGE,(03)4775130,linkage@linkage.com.tw,https://tw.linkage.com.tw,44700000
1150908,7928,合聖科技股份有限公司,合聖科技*,－ ,27,"19 F.-2, No. 168, Sec. 2, Fuxing 3rd Rd., Zhubei City,Hsinchu County 302052, Taiwan (R.O.C.)",85064996,伍茂仁,伍茂仁,伍茂仁,總經理,詹玉霞,(03)6027416,20190923,20260626,無面額,635291764,0,0,2,台新綜合證券(股)公司股務代理部,(02)2504-8125,台北市中山區建國北路一段96號B1,勤業眾信聯合會計師事務所,陳俊宏,胡家熀,AuthenX,無,ir@authenxinc.com,https://www.authenxinc.com,41529500
1150908,7929,碩通散熱股份有限公司,碩通,－ ,25,"No. 18, Ziqiang Rd., Hukou Township, Hsinchu County 303035Taiwan",96002575,黃文瑞,李國忠,李國忠,總經理,徐啟堯,03-5981198,20240731,20260626,新台幣                 10.0000元,215000000,0,0,1,兆豐證券(股)公司股務代理本部,02-33930898,台北市忠孝東路二段95號1樓,勤業眾信聯合會計師事務所,許瑞隆,&#28201;智源,CerTone,03-5981198,certone@certone.com.tw,http://certone.com.tw,21500000
1150908,7930,威世波股份有限公司,威世波,－ ,27,"No.51, Nanxing Rd.,Xizhi Dist., New Taipei City, Taiwan",27764562,陳曉昇,陳曉昇,林三隆,財務長,洪詩涵,02-26987208,20050830,20260716,新台幣                 10.0000元,337545000,0,0,1,富邦綜合證券股份有限公司,02-23611300,台北市10047中正區許昌街17號11樓,勤業眾信聯合會計師事務所,方涵妮,陳君銘,WST,02-26987210,sales@wavesplitter.com,http://www.wavesplitter.com,33754500
1150908,7931,續升綠能股份有限公司,續升綠能,－ ,35,"11 F., No. 19, Sec. 1, Hangzhou S. Rd., Zhongzheng Dist.Taipei City 100024, Taiwan (R.O.C.)",56609007,陳振乾,陳蓓怡,陳蓓怡,總經理,楊青晏,(02)6605-8189,20170414,20260629,新台幣                 10.0000元,246405500,0,0,1,元大證券(股)公司股務代理部,(02)2586-5859,臺北市大安區敦化南路二段67號B1,安侯建業聯合會計師事務所,黃泳華,吳俊源,SGE,無,ir@sas-sge.com,http://www.sas-sge.com/,24640550
1150908,7932,昱鐳應材股份有限公司,昱鐳應材,－ ,28,"5F, No. 5, Andong Rd.,Zhongli , Taoyuan  Taiwan",12660131,詹文雄,葉雨鑫,陳雪凌,資深經理,林祺臻,03-4268958,20001030,20260828,新台幣                 10.0000元,500000000,0,0,1,兆豐證券(股)公司股務代理部,02-3393-0898,臺北市中正區忠孝東路二段95號1樓,勤業眾信聯合會計師事務所,林尚志,林政治,ERAY,03-4273897,IR@eray-tech.com,www.eray-tech.com,50000000
1150908,7933,威旭數據科技股份有限公司,威旭,－ ,20,"8 F., No. 63, Sec. 3, Nanjing E. Rd.Taipei City , Taiwan (R.O.C.)",90656422,張希寧,張希寧,張希寧,董事長暨總經理,胡婉禛,02-25021980,20211208,20260723,新台幣                 10.0000元,235632060,0,0,1,福邦證券股份有限公司股務代理部,02-23836888,臺北市忠孝西路一段6號5-7、14樓,資誠聯合會計師事務所,林一帆會計師,蔡蓓華會計師,Weblisher,02-25023879,ir@weblisher.com.tw,https://www.weblisher.com.tw/,23563206
1150908,7935,安富科技股份有限公司,安富,－ ,27,"5 F., No. 31, Ln. 258, Ruiguang RdNeihu Dist., Taipei City,Taiwan (R.O.C.)",28125678,蔡高忠,王金翔,王金翔,總經理,&#28201;國成,02-8752-3983,20060320,20260722,新台幣                 10.0000元,369998000,0,0,1,凱基證券股份有限公司股務代理部,02-2389-2999,台北市中正區重慶南&#63799;1段2號5樓,勤業眾信聯合會計師事務所,蔡宗遠,李麗凰,NFORE,02-8752-3970,ir@nforetek.com,https://www.nforetek.com.tw/,36999800
1150908,7936,寰聖國際實業股份有限公司,寰聖,－ ,28,"No. 9, Keya E. Rd., Lincuo Vil., Xitun Dist.,Taichung City , Taiwan (R.O.C.)",53637254,孫正強,孫正強,曾德禎,執行副總,謝惠菁,04-25658158,20111124,20260721,新台幣                 10.0000元,360380000,0,0,1,兆豐證券股份有限公司股務代理部,02-3393-0898,台北市中正區忠孝東路二段95號1樓,資誠聯合會計師事務所,王玉娟,劉美蘭,GEC,04-25658968,gec-ir@grenergy.com.tw,http://www.grenergy.com.tw/,36038000
1150908,7939,技宸股份有限公司,技宸,－ ,25,"B2, No. 207-1, Sec. 3, Beixin Rd., Xindian Dist.,New Taipei City 231030, Taiwan",68670152,李宜泰,莊再華,莊再華,總經理,林雅惠,(02)89131312,20171214,20260727,新台幣                 10.0000元,195800000,0,0,2,中國信託商業銀行代理部,(02)66365566,台北市重慶南路一段83號5樓,資誠聯合會計師事務所,陳&#21843;東,梁益彰,GIGAIPC,(02)89131332,stockholder@gigaipc.com,https://www.gigaipc.com/,19580000
1150908,7942,東佑達自動化科技股份有限公司,東佑達,－ ,05,"No. 55, Xinji 3rd Rd., Annan Dist.,Tainan City 709007, Taiwan (R.O.C.)",70740963,林宗德,林宗德,李芝穎,財務處資深協理,李美華,(06)202-1347,20000412,20260806,新台幣                 10.0000元,317684150,0,0,1,凱基證券股份有限公司股務代理部,(02)2389-2999,台北市重慶南路一段2號5樓,勤業眾信聯合會計師事務所,&#28201;智源會計師,林政治會計師,TOYO,(06)203-1275,finance@toyorobot.com,https://www.toyorobot.com,31768415
1150908,7943,鴻璟科技股份有限公司,鴻璟科技,－ ,36,"1F-C6, No. 1, Lising 1st Rd.,Science ParkHsinchu City 30078, Taiwan",80597662,呂炳標,呂炳標,呂炳標,董事長暨總經理,鄭婉芬,(03)578-9399,20031126,20260810,新台幣                 10.0000元,306508370,0,0,2,中國信託商業銀行代理部,02-66365566,台北市中正區重慶南路一段83號5樓,勤業眾信聯合會計師事務所,方蘇立,鍾鳴遠,LIONIC,(03)5789595,investors@lionic.com,https://www.lionic.com/zh-tw/,30650837
1150908,7944,睿禾金碳股份有限公司,睿禾金碳,－ ,35,"5 F., No. 153, Sec. 3, Xinyi Rd., Da'an Dist.,Taipei City 106094, Taiwan (R.O.C.)",85130911,陳坤宏,徐聰平,陳姿廷,品牌經理,吳涵雯,02-27089980,20190903,20260819,新台幣                 10.0000元,307631260,0,0,1,台新綜合證券(股)公司股務代理部,02-25048125,臺北市中山區建國北路一段96號B1,安侯建業聯合會計師事務所,張淑瑩,韓沂璉,GreenHarvest,02-27088861,service@greenharvest.com.tw,https://www.greenharvest.com.tw,30763126
1150908,7945,廣盛科技股份有限公司,廣盛科技,－ ,25,"4F, No.103, RuiHu St., NeiHu Dist.,Taipei City, Taiwan",27345816,陳志鵬,陳志鵬,劉俊國,董事長特助,林士偉,02-7720-2118,20040728,20260820,新台幣                 10.0000元,115433750,0,0,2,兆豐證券股份有限公司股務代理部,02-3393-0898,台北市中正區忠孝東路二段95號1樓,安侯建業聯合會計師事務所,韓沂璉,陳宗哲,QSAN,02-7720-0295,ir@qsan.com,https://www.qsan.com,11543375
1150908,8058,耐特科技材料股份有限公司,耐特,－ ,31,"No. 6, Ln. 468, Sec. 4, Changsui Rd., Peitou Hsiang.Changhwa County, Taiwan, R.O.C.　",22911832,陳&#21234;森,陳宇涵,陳宇涵,總經理,蔡哲裕,04-8926225,19880503,20250715,新台幣                 10.0000元,688000000,0,0,1,凱基證券股份有限公司股務代理部,02-23148800,台北市重慶南路一段2號5樓,勤業眾信聯合會計師事務所,胡家熀,簡明彥,Nytex,04-8922160,ellie@nytex.com.tw,https://www.nytex.com.tw,68800000
1150908,8098,慶康科技股份有限公司,慶康科技,－ ,24,"No.320, Sec. 1, Huandong Rd, Tainan Science-Based Industrial ParkTainan, Taiwan, R.O.C.",84149168,杜家慶,杜家慶,謝秀雯,經理,葉守智,(06)5053050,19940107,20231031,新台幣                 10.0000元,132351750,0,0,2,國票綜合證券(股)公司股務代理部,(02)2528-8988,105411台北市南京東路5段188號15樓,安永聯合會計師事務所,姚世傑,洪國森,Duratek,(06)5053070,contact@duratek.com.tw,www.duratek.com.tw,13235175
1150908,8119,公信電子股份有限公司,公信,－ ,25,"3FL., NO. 75, SEC. 1, SINTAI  5TH RD.,SIJHIH DIST., NEW TAIPEI  CITY, TAIWAN",20972349,吳惠瑜,吳惠瑜,楊蓓玟,財務處協理,廖慧如,02-2698-7068,19830505,20170704,新台幣                 10.0000元,636615990,0,0,1,群益金鼎證券股份有限公司,02-27035000,台北市大安區敦化南路二段97號B2,資誠聯合會計師事務所,吳偉豪,徐建業,Clientron,02-2698-2557,ir@clientron.com,http://www.clientron.com,63661599
1150908,8298,威睿科技股份有限公司,威睿,－ ,30,"5F, No. 15, Lane 360, Sec. 1, Neihu Road, Neihu Dist., Taipei,  TaiwanTaipei , Taiwan",70573368,繆德澤,繆德澤,繆德澤,總經理,羅幼明,2657-1088,20000620,20180328,新台幣                 10.0000元,256320150,0,0,2,兆豐證券股份有限公司股務代理部,3393-0898,台北市中正區忠孝東路95號1樓,資誠聯合會計師事務所,王銘義,黃珮娟,Genie,2659-8577,spokesmen@genie-networks.com,www.genie-networks.com,25632015
1150908,8329,臺灣電視事業股份有限公司,台視,－ ,32,"NO.10 PA TE ROAD,SEC 3　　TAIPEI TAIWAN R.O.C.　　",20685000,黃崧,周法勛,周法勛,總經理,李偉國,(02)27758888,19620511,20070906,新台幣                 10.0000元,2805781150,0,0,1,元大證券股份有限公司,(02)25865859,臺北市大安區敦化南路2段67號地下一樓,勤業眾信聯合會計師事務所,劉振宇,陳重成,TTV,(02)27758920,tailing@ttv.com.tw  oliver@ttv.com.tw,WWW.TTV.COM.TW　　,280578115
1150908,8345,超秦企業股份有限公司,超秦,－ ,33,"NO. 1061  Yong'an Rd.Taoyuan Dist. Taoyuan City, Taiwan",02634682,卓靖倫,陳建利,陳舒琪,處長,陳建利,03-341-1111,19851023,20250618,新台幣                 10.0000元,600080000,0,0,1,永豐金證券股務代理部,02-2381-6288,台北市中正區博愛路17號3樓,勤業眾信聯合會計師事務所,鄭欽宗,陳彥君,SUPER QIN,03-270-1010,vien@superqin.com.tw,https://www.qinchicken.com/,60008000
1150908,8359,錢櫃企業股份有限公司,錢櫃,－ ,16,"5F., No.293, Sec. 5, Zhongxiao E. Rd., Xinyi Dist.,Taipei, Taiwan 110,R.O.C",22327867,練台生,周章仲,高心華,協理,呂嘉正,(02)2769-6006,19861103,20120503,新台幣                 10.0000元,1365000000,0,0,1,統一綜合證券股份有限公司,27478266,台北市松山區東興街8號B1,資誠聯合會計師事務所,王菘澤,吳仁杰,CASHBOX,(02)2769-5389,light@cashboxparty.com,https://www.cashboxparty.com/,136500000
1150908,8458,影一製作所股份有限公司,影一,－ ,32,"10F., No. 152, Sec. 4, Nanjing E. Rd., Songshan Dist.Taipei City 105, Taiwan, R.O.C.",28701117,周哲毅,李鐘培,周哲毅,董事長,盧惠華,02-7730-2556,20070809,20141027,新台幣                 10.0000元,358500000,0,0,1,永豐金證券股份有限公司,02-2381-6288,台北市中正區博愛路17號3樓,資誠聯合會計師事務所,阮呂曼玉,林柏全,OPF,02-2748-8351,one@1production.com.tw,www.1production.com.tw,35850000
1150908,8999,台灣積層工業股份有限公司,台灣積層,－ ,20,"11,SHIN PEI YUAN ROAD, CHUNG LI TAIWAN 32061　　　",35875366,陳界中,施黃清,李培樹,董事長特別助理,劉志澄,03-4626789,19771102,20250110,新台幣                 10.0000元,360000000,0,0,2,中國信託商業銀行代理部,(02) 66365566,台北市中正區重慶南路一段83號5樓,安侯建業聯合會計師事務所,陳富仁,吳政諺,TLI,03-4621913,Patrick_Lee@twn-lami.com.tw,www.twn-lami.com.tw,36000000
1150908,9957,燁聯鋼鐵股份有限公司,燁聯,－ ,10,"No.600, Xinglong  St., Jiaxing  Vil., Gangshan Dist.Kaohsiung City. Taiwan.R.O.C",23218395,林義守,陳瑞德,戴智文,執行副總經理,王殷震,07-6232255,19881221,20030103,新台幣                 10.0000元,32204136000,1020000000,0,1,台北股務室,02-23956780,台北市北平東路30號15樓,國富浩華聯合會計師事務所,黃鈴雯,李國銘,YUSCO,07-6227149,yu62420@mail.yusco.com.tw,www.yusco.com.tw,3220413600
